symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip,r2,mae_bps
BTCUSDT,4h,120 days ago UTC,16,linreg,673,time,0.2,,return_bps,0.0,,,,,,[],45.0,7,,15.131372633287524,,105.91960843301267,0.32688992295862557,0.0026,-0.25362161133235994,46.98394141973872
BTCUSDT,4h,120 days ago UTC,16,linreg,673,time,0.2,,return_bps,0.0,,,,,,[],45.0,7,,14.641548566689048,,102.49083996682333,0.32030448235983866,0.0026,-0.25517846023992163,46.958353595364166
BTCUSDT,4h,120 days ago UTC,16,rf_reg,673,time,0.2,,return_bps,0.0,,,,,,[],59.0,20,,-15.769174330865194,,-315.3834866173039,-0.34975120613204463,0.0026,-1.2788506275382887,65.04155292334939
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7250379374209481,57.02622755205453
BTCUSDT,4h,120 days ago UTC,16,svr,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.0016615035997988858,38.43710027871111
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253321752566539,57.011341515678296
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253322917047689,57.01133548650197
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253321752566539,57.011341515678296
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253321752566539,57.011341515678296
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253322917047689,57.01133548650197
BTCUSDT,4h,120 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],55.0,5,,-1.7765115898811004,,-8.882557949405502,-0.03901596026835355,0.0026,-0.7253322917047689,57.01133548650197
BTCUSDT,8h,120 days ago UTC,16,linreg,313,time,0.2,,return_bps,0.0,,,,,,[],45.0,18,,-9.413895787443105,,-169.4501241739759,-0.09699872179089163,0.0026,-0.47459225943848193,82.45908083984443
BTCUSDT,8h,120 days ago UTC,16,linreg,313,time,0.2,,return_bps,0.0,,,,,,[],45.0,18,,-9.413895787443105,,-169.4501241739759,-0.09699872179089163,0.0026,-0.4745917880582218,82.45909401812735
BTCUSDT,8h,120 days ago UTC,16,rf_reg,313,time,0.2,,return_bps,0.0,,,,,,[],0.0,11,,27.53530783872513,,302.88838622597643,0.3326424506266246,0.0026,-0.22940613651237118,69.07043639067969
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.3491608431520934,70.28379922081747
BTCUSDT,8h,120 days ago UTC,16,svr,313,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.002257862250089948,61.249863673041936
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.34916079073559714,70.28378604253457
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.34916079073559714,70.28378604253457
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.34916079073559714,70.28378604253457
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.3491130494056973,70.27188605305079
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.3491130494056973,70.27188605305079
BTCUSDT,8h,120 days ago UTC,16,hgb_reg,313,time,0.2,,return_bps,0.0,,,,,,[],34.0,1,,3.0731713729308616,,3.0731713729308616,3073171372.9308615,0.0026,-0.34910418402558485,70.26969845808483
BTCUSDT,1d,120 days ago UTC,16,linreg,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,3,,13.483874296586768,,40.4516228897603,0.18542859984858615,0.0026,-15.033310576275639,559.0301493892213
BTCUSDT,1d,120 days ago UTC,16,linreg,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,3,,13.483874296586768,,40.4516228897603,0.18542859984858615,0.0026,-15.033310576275639,559.0301493892213
BTCUSDT,1d,120 days ago UTC,16,rf_reg,73,time,0.2,,return_bps,0.0,,,,,,[],21.0,3,,109.64566580201775,,328.93699740605325,1.542350190999729,0.0026,-0.4283538180055715,184.7510080247207
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.33240429520989356,174.26512191605153
BTCUSDT,1d,120 days ago UTC,16,svr,73,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.1314966453868347,161.41086947759558
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.33208511669821617,174.18855232701767
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.3320853605366978,174.188610687985
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.3320853605366978,174.188610687985
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.3320853605366978,174.188610687985
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.3320853605366978,174.188610687985
BTCUSDT,1d,120 days ago UTC,16,hgb_reg,73,time,0.2,,return_bps,0.0,,,,,,[],25.0,2,,3.4550404637045062,,6.9100809274090125,0.039554082070393494,0.0026,-0.3320853605366978,174.188610687985
BTCUSDT,4h,365 days ago UTC,16,linreg,2143,time,0.2,,return_bps,0.0,,,,,,[],60.0,20,,-41.19184859829382,,-823.8369719658763,-0.9610528365589132,0.0026,-0.5864738797401277,60.31515222272373
BTCUSDT,4h,365 days ago UTC,16,linreg,2143,time,0.2,,return_bps,0.0,,,,,,[],60.0,20,,-41.19184859829382,,-823.8369719658763,-0.9610528365589132,0.0026,-0.5863964681854061,60.317339996696184
BTCUSDT,4h,365 days ago UTC,16,rf_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],0.0,6,,1.0119740498205505,,6.071844298923303,0.04079376501934794,0.0026,-0.25024357703079225,49.352114072660356
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.17935849395235226,48.46785699268164
BTCUSDT,4h,365 days ago UTC,16,svr,2143,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.00018039909950973154,43.5583906778212
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.17935849395235226,48.46785699268164
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.1793441539446563,48.46552953339948
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.1793441539446563,48.46552953339948
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.1793441656616679,48.465531421038804
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.1793441656616679,48.465531421038804
BTCUSDT,4h,365 days ago UTC,16,hgb_reg,2143,time,0.2,,return_bps,0.0,,,,,,[],33.0,6,,13.109916277749733,,78.6594976664984,0.20965718268502442,0.0026,-0.1793441539446563,48.46552953339948
BTCUSDT,8h,365 days ago UTC,16,linreg,1048,time,0.2,,return_bps,0.0,,,,,,[],59.0,154,,-18.477484333950947,,-2845.532587428446,-0.21093768398264257,0.0026,-2.105017207866893,133.9428140390911
BTCUSDT,8h,365 days ago UTC,16,linreg,1048,time,0.2,,return_bps,0.0,,,,,,[],59.0,154,,-18.477484333950947,,-2845.532587428446,-0.21093768398264257,0.0026,-2.105017207866893,133.9428140390911
BTCUSDT,8h,365 days ago UTC,16,rf_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],48.0,1,,165.20636206208408,,165.20636206208408,165206362062.08408,0.0026,-0.10916161210883768,70.53686879436594
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.2780149413513284,78.9022934336058
BTCUSDT,8h,365 days ago UTC,16,svr,1048,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.0007168192988642463,66.71629868848179
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.27789802085778303,78.90718011746657
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.27789802085778303,78.90718011746657
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.2778981145039363,78.90717620811948
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.27789802085778303,78.90718011746657
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.2778981145039363,78.90717620811948
BTCUSDT,8h,365 days ago UTC,16,hgb_reg,1048,time,0.2,,return_bps,0.0,,,,,,[],54.0,5,,7.130669740187415,,35.65334870093707,0.15877517872837726,0.0026,-0.2778981145039363,78.90717620811948
BTCUSDT,1d,365 days ago UTC,16,linreg,318,time,0.2,,return_bps,0.0,,,,,,[],51.0,30,,-23.840743495724855,,-715.2223048717457,-0.1745016323055116,0.0026,-0.37700326468248635,149.44708489820533
BTCUSDT,1d,365 days ago UTC,16,linreg,318,time,0.2,,return_bps,0.0,,,,,,[],51.0,30,,-23.840743495724855,,-715.2223048717457,-0.1745016323055116,0.0026,-0.37694683920960936,149.45583904329303
BTCUSDT,1d,365 days ago UTC,16,rf_reg,318,time,0.2,,return_bps,0.0,,,,,,[],17.0,32,,42.84313583485144,,1370.980346715246,0.27473320562509823,0.0026,0.04630317524053462,127.29308263107966
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545242264366,159.4435959461303
BTCUSDT,1d,365 days ago UTC,16,svr,318,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.0069478320508751246,124.61881989613813
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545242264366,159.4435959461303
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545135660618,159.4435829770265
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545242264366,159.4435959461303
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545135660618,159.4435829770265
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545242264366,159.4435959461303
BTCUSDT,1d,365 days ago UTC,16,hgb_reg,318,time,0.2,,return_bps,0.0,,,,,,[],26.0,10,,77.07931184254304,,770.7931184254303,0.6768291106780987,0.0026,-0.3539545242264366,159.4435959461303
BTCUSDT,4h,720 days ago UTC,16,linreg,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.10411046563382476,50.86713665975424
BTCUSDT,4h,720 days ago UTC,16,linreg,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-0.10411047080553448,50.867137605784244
BTCUSDT,4h,720 days ago UTC,16,rf_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],4.0,1,,-51.466380705921885,,-51.466380705921885,-51466380705.92188,0.0026,-2.7006398598659205,114.36111536846798
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2706988926041585,84.13665689408019
BTCUSDT,4h,720 days ago UTC,16,svr,4273,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-3.2372634918731436e-05,47.09574117417758
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100604262163,84.13587925741137
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100738381478,84.13587831138133
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100738381478,84.13587831138133
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100604262163,84.13587925741137
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100738381478,84.13587831138133
BTCUSDT,4h,720 days ago UTC,16,hgb_reg,4273,time,0.2,,return_bps,0.0,,,,,,[],15.0,1,,184.45410912550633,,184.45410912550633,184454109125.50632,0.0026,-1.2707100738381478,84.13587831138133
BTCUSDT,8h,720 days ago UTC,16,linreg,2113,time,0.2,,return_bps,0.0,,,,,,[],8.0,1,,-59.19857179947982,,-59.19857179947982,-59198571799.47982,0.0026,-0.10479263040606734,74.58162620365947
BTCUSDT,8h,720 days ago UTC,16,linreg,2113,time,0.2,,return_bps,0.0,,,,,,[],8.0,1,,-59.19857179947982,,-59.19857179947982,-59198571799.47982,0.0026,-0.10479263040606734,74.58162620365947
BTCUSDT,8h,720 days ago UTC,16,rf_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-2.7432321616310893,163.79488126303883
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.83906501880358,104.37483717406008
BTCUSDT,8h,720 days ago UTC,16,svr,2113,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-2.989099930039707e-05,69.16791117471463
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8395863170149342,104.35698010104248
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8394198189144473,104.36277111322892
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8394198189144473,104.36277111322892
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8394198189144473,104.36277111322892
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8394198189144473,104.36277111322892
BTCUSDT,8h,720 days ago UTC,16,hgb_reg,2113,time,0.2,,return_bps,0.0,,,,,,[],60.0,6,,-28.764956812178657,,-172.58974087307195,-0.39876729001730876,0.0026,-0.8398969098084257,104.3459401975028
BTCUSDT,1d,720 days ago UTC,16,linreg,673,time,0.2,,return_bps,0.0,,,,,,[],60.0,34,,-21.571548185246918,,-733.4326382983952,-0.15865062499375598,0.0026,-0.18942524485770784,130.204322385753
BTCUSDT,1d,720 days ago UTC,16,linreg,673,time,0.2,,return_bps,0.0,,,,,,[],60.0,34,,-21.571548185246918,,-733.4326382983952,-0.15865062499375598,0.0026,-0.18932196993959294,130.21618795434844
BTCUSDT,1d,720 days ago UTC,16,rf_reg,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,12,,46.662449303469714,,559.9493916416366,0.25712108749967205,0.0026,-0.16752519135585997,127.95360883558389
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6406963529761667,162.6610482248996
BTCUSDT,1d,720 days ago UTC,16,svr,673,time,0.2,,return_bps,0.0,,,,,,[],0.0,0,,,,0.0,,0.0026,-5.723362276599531e-05,117.8544579537399
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6407071234050323,162.66299939753603
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6407071570205933,162.66300549495054
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6407604405623688,162.67273087106042
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6407604737600399,162.67273696847488
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6404355262227024,162.61519566794271
BTCUSDT,1d,720 days ago UTC,16,hgb_reg,673,time,0.2,,return_bps,0.0,,,,,,[],36.0,16,,36.79356940684259,,588.6971105094815,0.24264714417207203,0.0026,-0.6404355618921729,162.6152017653572
